id,parent,place_type,place_code,code_type,eng,afr,nbl,xho,zul,nso,sot,tsn,ssw,ven,tso,street_code,box_code,latitude,longitude,last_modified
100211,100744,town,,,Deelkraal,,,,,,,,,,,2499,2500,-32.5956300,26.6722900,2024-03-27T05:03:19.477965+00:00
100212,101213,town,,,Delareyville,,,,,,,,,,,2770,2770,-26.6847366,25.4494031,2024-03-27T05:03:22.934024+00:00
100213,101280,town,,,Delmas,,,,,,,,,,,2210,2210,-26.1752654,28.5902264,2024-03-27T05:03:21.865526+00:00
100214,100224,town,,,Delportshoop,,,,,,,,,,,8377,8377,-28.4151441,24.3003069,2024-03-27T05:03:21.899195+00:00
100215,100778,town,,,Dendron,,,,,,,,,,,0715,0715,-23.3668697,29.3181620,2024-03-27T05:03:20.819919+00:00
100216,100746,town,,,Deneysville,,,,,,,,,,,1932,1932,-26.9013534,28.0683790,2024-03-27T05:03:18.393069+00:00
100217,100498,town,,,Derby,,,,,,,,,,,,0347,-25.9385854,27.0107194,2024-03-27T05:03:22.538789+00:00
100218,100860,town,,,Despatch,,,,,,,,,,,6220,6219,-33.8044185,25.4600348,2024-03-27T05:03:18.207488+00:00
100219,100612,town,,,Devon,,,,,,,,,,,2260,2260,-26.3564044,28.7801463,2024-03-27T05:03:19.429787+00:00
100220,100845,town,,,Dewetsdorp,,,,,,,,,,,9940,9940,-29.5808725,26.6624519,2024-03-27T05:03:19.116420+00:00
100221,100051,town,,,Die Eiland,,,,,,,,,,,6525,,-34.0528249,22.2364524,2024-03-27T05:03:20.871773+00:00
100222,101179,local_municipality,FS192,municipal_code,Dihlabeng,,,,,,,,,,,,,-28.3707329,28.0158359,2024-03-27T05:03:18.704417+00:00
100223,100991,town,,,Dikgale,,,,,,,,,,,0721,0721,-23.5029282,29.3560353,2024-03-27T05:03:20.832902+00:00
100224,100327,local_municipality,NC092,municipal_code,Dikgatlong,,,,,,,,,,,,,-28.4037988,24.2469288,2024-03-27T05:03:21.886915+00:00
100225,100175,town,,,Dilopye,,,,,,,,,,,,0424,-25.3838256,28.1903880,2024-03-27T05:03:19.181580+00:00
100226,100130,town,,,Dimbaza,,,,,,,,,,,5671,5671,-32.8353997,27.2108009,2024-03-27T05:03:17.580071+00:00
100227,100335,town,,,Dingleton,,,,,,,,,,,8445,8445,-27.7833707,22.9773592,2024-03-27T05:03:22.006821+00:00
100228,100349,local_municipality,MP306,municipal_code,Dipaleseng,,,,,,,,,,,,,-26.7654893,28.4848369,2024-03-27T05:03:21.521538+00:00
100229,100759,town,,,Dirkiesdorp,,,,,,,,,,,,2386,-27.1733189,30.4014296,2024-03-27T05:03:21.650409+00:00
100230,100531,suburb,,,Ditlhake,,,,,,,,,,,,9986,-29.3919508,24.9934451,2024-03-27T05:03:18.966797+00:00
100231,100869,local_municipality,NW384,municipal_code,Ditsobotla,,,,,,,,,,,,,-26.1137500,25.9322417,2024-03-27T05:03:22.848040+00:00
100232,101221,town,,,Dlamini,,,,,,,,,,,1818,,-26.2648383,27.8545776,2024-03-27T05:03:19.907163+00:00
100233,100022,town,,,Dohne,,,,,,,,,,,,4930,-32.5190907,27.4485194,2024-03-27T05:03:17.376609+00:00
100234,100174,town,,,Dominionville,,,,,,,,,,,,2578,-26.8998785,26.3900160,2024-03-27T05:03:22.657660+00:00
100235,100446,town,,,Donnybrook,,,,,,,,,,,,3237,-29.9283909,29.8741326,2024-03-27T05:03:19.867725+00:00
100236,100727,town,,,Doringbaai,,,,,,,,,,,8151,8151,-31.8200063,18.2362666,2024-03-27T05:03:23.713550+00:00
100237,101113,town,,,Douglas,,,,,,,,,,,8730,8730,-29.0529250,23.7441135,2024-03-27T05:03:22.305852+00:00
100238,100150,local_municipality,WC023,municipal_code,Drakenstein,,,,,,,,,,,,,-33.5019079,18.7542388,2024-03-27T05:03:22.999696+00:00
100239,100880,local_municipality,MP316,municipal_code,Dr JS Moroka,,,,,,,,,,,,,-25.1052935,28.6270616,2024-03-27T05:03:21.771716+00:00
100240,100891,district_municipality,DC40,municipal_code,Dr Kenneth Kaunda,,,,,,,,,,,,,-26.7455105,26.0687054,2024-03-27T05:03:22.645336+00:00
100241,100891,district_municipality,DC39,municipal_code,Dr Ruth Segomotsi Mompati,,,,,,,,,,,,,-26.5467876,23.3521703,2024-03-27T05:03:22.750480+00:00
100242,100306,town,,,Drummond,,,,,,,,,,,,3626,-29.7568473,30.6809107,2024-03-27T05:03:19.649665+00:00
100243,101235,town,,,Dube,,,,,,,,,,,1801,1800,-28.8586487,31.9238870,2024-03-27T05:03:20.553366+00:00
100244,100269,town,,,Duduza,,,,,,,,,,,1496,1494,-26.3705945,28.4017432,2024-03-27T05:03:19.327346+00:00
100245,100826,town,,,Dukuduku,,,,,,,,,,,3936,3936,-28.0992729,32.3347066,2024-03-27T05:03:20.294981+00:00
100246,100280,town,,,Dullstroom,,,,,,,,,,,,1110,-25.4183692,30.0888140,2024-03-27T05:03:21.791804+00:00
100247,100262,town,,,Dumbe,,,,,,,,,,,3180,3182,-28.5567041,30.3109767,2024-03-27T05:03:20.705202+00:00
100248,100130,town,,,Duncan Village,,,,,,,,,,,5209,5216,-33.0062665,27.8752282,2024-03-27T05:03:17.584120+00:00
100249,100294,town,,,Dundee,,,,,,,,,,,3000,3000,-28.1643937,30.2088186,2024-03-27T05:03:20.320826+00:00
100250,100306,city,,,Durban,,,,,,,,,,,4001,4000,-29.8514719,30.9537741,2024-03-27T05:03:19.653525+00:00
100251,100172,town,,,Durbanville,,,,,,,,,,,7550,7551,-33.8327304,18.6460631,2024-03-27T05:03:23.182943+00:00
100252,100202,town,,,Durnacol,,,,,,,,,,,,3082,-28.0448495,30.0203084,2024-03-27T05:03:19.583566+00:00
100253,100932,town,,,Dysselsdorp,,,,,,,,,,,6628,6628,-33.5902541,22.4033355,2024-03-27T05:03:23.459444+00:00
100254,100672,town,,,Dzanani,,,,,,,,,,,0955,0955,-22.8780826,30.1454338,2024-03-27T05:03:21.060825+00:00
100255,,province,ZA-EC,iso_3166,Eastern Cape,Oos-Kaap,iPumalanga-Kapa,Mpuma-Koloni,Mpumalanga-Kapa,Kapa Bohlabela,Kapa Botjhabela,Kapa Botlhaba,,Kapa Vhubvaḓuvha,Kapa-Vuxa,,,-32.4025758,24.8706044,2024-03-27T05:03:17.290696+00:00
100256,100130,city,,,East London,,,,,,,,,,,5201,5200,-32.9917758,27.8114527,2024-03-27T05:03:17.588264+00:00
100257,100727,town,,,Ebenhaeser,,,,,,,,,,,,8149,-31.6546130,18.2266594,2024-03-27T05:03:23.717585+00:00
100258,100173,town,,,Ebony Park,,,,,,,,,,,1632,1690,-26.0031509,28.1721424,2024-03-27T05:03:19.034447+00:00
100259,101317,district_municipality,DC4,municipal_code,Eden,,,,,,,,,,,,,-33.8742206,21.1989569,2024-03-27T05:03:23.331264+00:00
100260,100269,town,,,Edenvale,,,,,,,,,,,1609,1610,-26.1357848,28.1392088,2024-03-27T05:03:19.333526+00:00
100261,100875,town,,,Edenville,,,,,,,,,,,9535,9535,-27.5600539,27.6606500,2024-03-27T05:03:18.442531+00:00
100262,101353,local_municipality,KZN261,municipal_code,eDumbe,,,,,,,,,,,,,-27.4774876,30.6589153,2024-03-27T05:03:20.700462+00:00
100263,100073,town,,,Eendekuil,,,,,,,,,,,,7335,-32.6871883,18.8796861,2024-03-27T05:03:23.647345+00:00
100264,100359,town,,,Eendrag,,,,,,,,,,,2266,2266,-26.3778293,28.8788313,2024-03-27T05:03:21.543403+00:00
100265,100172,town,,,Eerste River,,,,,,,,,,,7100,7103,-34.0054517,18.7317755,2024-03-27T05:03:23.186586+00:00
100266,100814,district_municipality,DC32,municipal_code,Ehlanzeni,,,,,,,,,,,,,-25.0532159,30.7068628,2024-03-27T05:03:21.334497+00:00
100267,100175,town,,,Ekangala,,,,,,,,,,,1021,1021,-25.6787490,28.7329743,2024-03-27T05:03:19.185372+00:00
100268,101053,town,,,Eksteenfontein,,,,,,,,,,,,8284,-28.8242636,17.2555672,2024-03-27T05:03:22.213780+00:00
100269,100344,metro_municipality,EKU,municipal_code,Ekurhuleni,,,,,,,,,,,,,-26.1937101,28.1819101,2024-03-27T05:03:19.294684+00:00
100270,100159,town,,,Elands Bay,,,,,,,,,,,,8110,-32.3185887,18.3325867,2024-03-27T05:03:23.689307+00:00
100271,100299,town,,,Elandskraal,,,,,,,,,,,,3017,-28.4809514,30.5287665,2024-03-27T05:03:21.003048+00:00
100272,101095,local_municipality,LIM472,municipal_code,Elias Motsoaledi,,,,,,,,,,,,,-25.2251818,29.2846616,2024-03-27T05:03:20.985331+00:00
100273,101075,town,,,Elliot,,,,,,,,,,,5460,5460,-31.3150618,27.8247912,2024-03-27T05:03:18.072927+00:00
100274,100734,town,,,Elliotdale,,,,,,,,,,,5070,5070,-31.9669434,28.6772723,2024-03-27T05:03:17.431399+00:00
100275,101280,town,,,Eloff,,,,,,,,,,,,2211,-26.1681860,28.6017702,2024-03-27T05:03:21.869969+00:00
100276,100172,town,,,Elsie's River,,,,,,,,,,,7490,7480,-33.9227694,18.5655438,2024-03-27T05:03:23.190423+00:00
100277,100460,local_municipality,EC141,municipal_code,Elundini,,,,,,,,,,,,,-30.9365470,28.0991066,2024-03-27T05:03:18.090371+00:00
100278,101231,town,,,Elysium,,,,,,,,,,,,4185,-30.4767598,30.6285865,2024-03-27T05:03:20.060728+00:00
100279,100023,local_municipality,KZN253,municipal_code,eMadlangeni,,,,,,,,,,,,,-27.6245824,30.1279764,2024-03-27T05:03:19.591068+00:00
100280,100880,local_municipality,MP314,municipal_code,Emakhazeni,,,,,,,,,,,,,-25.6125036,29.8384457,2024-03-27T05:03:21.782922+00:00
100281,100167,local_municipality,EC136,municipal_code,Emalahleni,,,,,,,,,,,,,-26.0270007,29.0026107,2024-03-27T05:03:17.916261+00:00
100282,100880,local_municipality,MP312,municipal_code,Emalahleni,,,,,,,,,,,,,-26.0180351,28.9100024,2024-03-27T05:03:21.807059+00:00
100283,101231,town,,,Emalangeni,,,,,,,,,,,,4209,-29.6400464,30.6950254,2024-03-27T05:03:20.064771+00:00
100284,100359,town,,,Embalenhle,,,,,,,,,,,2285,2285,-26.5498292,29.0701813,2024-03-27T05:03:21.547199+00:00
100285,101092,local_municipality,GT421,municipal_code,Emfuleni,,,,,,,,,,,,,-26.6106729,27.6997650,2024-03-27T05:03:19.389752+00:00
100286,100280,town,,,eMgwenya,,,,,,,,,,,1195,1195,-25.6466623,30.3272480,2024-03-27T05:03:21.795587+00:00
100287,101236,town,,,eMjindini,,,,,,,,,,,,1309,-25.7636936,31.0116659,2024-03-27T05:03:21.493528+00:00
100288,101258,local_municipality,KZN232,municipal_code,Emnambithi-Ladysmith,,,,,,,,,,,,,-28.4289517,29.5772437,2024-03-27T05:03:20.396926+00:00
100289,100306,town,,,Emona,,,,,,,,,,,4399,,-29.5496444,31.0885877,2024-03-27T05:03:19.657187+00:00
100290,100001,town,,,eMondlo,,,,,,,,,,,,3105,-27.9809238,30.7228412,2024-03-27T05:03:20.680498+00:00
100291,101235,town,,,Empangeni,,,,,,,,,,,3880,3880,-28.7700067,31.8431562,2024-03-27T05:03:20.557264+00:00
100292,100985,local_municipality,NC073,municipal_code,Emthanjeni,,,,,,,,,,,,,-30.8150345,23.5017877,2024-03-27T05:03:22.234590+00:00
100293,100359,town,,,eMzinoni,,,,,,,,,,,2309,,-26.4985989,29.4237141,2024-03-27T05:03:21.551073+00:00
100294,101252,local_municipality,KZN241,municipal_code,Endumeni,,,,,,,,,,,,,-28.1852045,30.1529728,2024-03-27T05:03:20.315685+00:00
100295,100167,local_municipality,EC137,municipal_code,Engcobo,,,,,,,,,,,,,-31.6698955,27.9774990,2024-03-27T05:03:17.974489+00:00
100296,101247,town,,,Enhlalakahle,,,,,,,,,,,3500,3500,-29.0759437,30.6028906,2024-03-27T05:03:20.376156+00:00
100297,100173,town,,,Ennerdale,,,,,,,,,,,1830,1826,-26.4168818,27.8261275,2024-03-27T05:03:19.038065+00:00
100298,101161,town,,,Enon,,,,,,,,,,,6125,6125,-33.4071143,25.5363841,2024-03-27T05:03:17.892966+00:00
100299,101095,local_municipality,LIM471,municipal_code,Ephraim Mogale,,,,,,,,,,,,,-24.9070218,29.1293582,2024-03-27T05:03:20.998119+00:00
100300,100821,town,,,Ermelo,,,,,,,,,,,2351,2350,-26.5123338,29.9541873,2024-03-27T05:03:21.709832+00:00
100301,101239,town,,,Eshowe,,,,,,,,,,,3815,3815,-28.8915795,31.4508743,2024-03-27T05:03:20.591998+00:00
100302,100294,town,,,eSibongile,,,,,,,,,,,3000,3000,-28.1847214,30.2263126,2024-03-27T05:03:20.324545+00:00
100303,101235,town,,,Esikhawini,,,,,,,,,,,3887,3887,-28.8703001,31.9062664,2024-03-27T05:03:20.561116+00:00
100304,100986,town,,,eSizameleni,,,,,,,,,,,,2480,-27.3511887,30.1572159,2024-03-27T05:03:21.741648+00:00
100305,100439,town,,,Estcourt,,,,,,,,,,,3310,3310,-29.0224047,29.8564972,2024-03-27T05:03:20.459907+00:00
100306,100571,metro_municipality,ETH,municipal_code,eThekwini,,,,,,,,,,,,,-29.8513422,30.9514920,2024-03-27T05:03:19.617252+00:00
100307,100359,town,,,Evander,,,,,,,,,,,2280,2280,-26.4729738,29.0880430,2024-03-27T05:03:21.557028+00:00
100308,100285,town,,,Evaton,,,,,,,,,,,1984,1985,-26.5271577,27.8256213,2024-03-27T05:03:19.398990+00:00
100309,100693,town,,,Excelsior,,,,,,,,,,,9760,9760,-28.9339005,27.0515110,2024-03-27T05:03:18.676934+00:00
100310,100288,town,,,Ezakheni,,,,,,,,,,,3381,3381,-28.6017240,29.9216392,2024-03-27T05:03:20.447050+00:00
100311,100986,town,,,eZamokuhle,,,,,,,,,,,,2490,-26.9998953,29.8454856,2024-03-27T05:03:21.747714+00:00
100312,100640,town,,,Ezibeleni,,,,,,,,,,,5326,5326,-31.8960836,26.9674340,2024-03-27T05:03:18.046019+00:00
100313,101224,local_municipality,KZN215,municipal_code,Ezingoleni,,,,,,,,,,,,,-30.7798679,30.1028566,2024-03-27T05:03:19.944220+00:00
100314,100945,suburb,,,Fairfield Estate,,,,,,,,,,,7500,,-33.8998820,18.5888074,2024-03-27T05:03:23.273800+00:00
100315,100537,town,,,Fauresmith,,,,,,,,,,,9978,9978,-29.7528518,25.3198222,2024-03-27T05:03:18.901350+00:00
100316,101095,local_municipality,LIM474,municipal_code,Fetakgomo,,,,,,,,,,,,,-24.4271618,29.7680690,2024-03-27T05:03:21.017336+00:00
100317,100332,district_municipality,DC20,municipal_code,Fezile Dabi,,,,,,,,,,,,,-27.4793575,27.1809934,2024-03-27T05:03:18.355449+00:00
100318,101099,town,,,Ficksburg,,,,,,,,,,,9730,9730,-28.8685130,27.8379944,2024-03-27T05:03:18.854217+00:00
100319,100172,town,,,Fisantekraal,,,,,,,,,,,7550,7552,-33.7841202,18.7144220,2024-03-27T05:03:23.194179+00:00
100320,100936,town,,,Fisherhaven,,,,,,,,,,,7200,,-34.3633207,19.1258079,2024-03-27T05:03:23.529882+00:00
100321,100172,town,,,Fish Hoek,,,,,,,,,,,7975,7974,-34.1325865,18.4115072,2024-03-27T05:03:23.200258+00:00
100322,100444,town,,,Flagstaff,,,,,,,,,,,4810,4810,-31.0801973,29.4755571,2024-03-27T05:03:18.256358+00:00
100323,100744,town,,,Fochville,,,,,,,,,,,2515,2515,-26.4722945,27.4659986,2024-03-27T05:03:19.481787+00:00
100324,100306,town,,,Folweni,,,,,,,,,,,,4136,-29.9968947,30.8175989,2024-03-27T05:03:19.660993+00:00
100325,100884,town,,,Fort Beaufort,,,,,,,,,,,5720,5720,-32.7749161,26.5879885,2024-03-27T05:03:17.514085+00:00
100326,100222,town,,,Fouriesburg,,,,,,,,,,,9725,9725,-28.6186343,28.1875098,2024-03-27T05:03:18.722169+00:00
100327,100890,district_municipality,DC9,municipal_code,Frances Baard,,,,,,,,,,,,,-28.3732894,24.0173219,2024-03-27T05:03:21.881833+00:00
100328,100022,town,,,Frankfort,,,,,,,,,,,9830,9830,-27.2787241,28.5035125,2024-03-27T05:03:17.380375+00:00
100329,101141,town,,,Franschhoek,,,,,,,,,,,7690,7690,-33.9069839,19.1318796,2024-03-27T05:03:23.051752+00:00
100330,100936,town,,,Franskraalstrand,,,,,,,,,,,7220,,-34.6053239,19.3965563,2024-03-27T05:03:23.533902+00:00
100331,100483,town,,,Fraserburg,,,,,,,,,,,6960,6960,-31.9029061,21.5293067,2024-03-27T05:03:22.119889+00:00
100332,,province,ZA-FS,iso_3166,Free State,Vrystaat,iFreyistata,Freyistata,Fuleyisitata,Freistata,Freistata,Foreisetata,,Fureisitata,Free State,,,-28.7147949,25.7861003,2024-03-27T05:03:18.350420+00:00
100333,100799,town,,,Friemersheim,,,,,,,,,,,6525,6526,-33.9568505,22.1346798,2024-03-27T05:03:23.432653+00:00
100334,101122,town,,,Galeshewe,,,,,,,,,,,8345,8330,-28.7247233,24.7119844,2024-03-27T05:03:21.973857+00:00
100335,100463,local_municipality,NC453,municipal_code,Gamagara,,,,,,,,,,,,,-27.6883779,22.8799094,2024-03-27T05:03:21.998576+00:00
100336,100409,town,,,Gamalakhe,,,,,,,,,,,4249,4249,-30.8063758,30.3288443,2024-03-27T05:03:19.959846+00:00
100337,100991,town,,,Ga-Mashashane,,,,,,,,,,,,0746,-23.9410649,29.1140242,2024-03-27T05:03:20.836720+00:00
100338,100936,town,,,Gansbaai,,,,,,,,,,,7220,7220,-34.5852902,19.3491004,2024-03-27T05:03:23.538088+00:00
100339,100973,town,,,Ganspan,,,,,,,,,,,,8552,-27.9720244,24.7621687,2024-03-27T05:03:21.949269+00:00
100340,100175,town,,,Ga-Rankuwa,,,,,,,,,,,0208,0221,-25.5866027,27.9958343,2024-03-27T05:03:19.189124+00:00
100341,100460,local_municipality,EC144,municipal_code,Gariep,,,,,,,,,,,,,-30.6641812,25.6357918,2024-03-27T05:03:18.109252+00:00
100342,100475,town,,,Garies,,,,,,,,,,,8220,8220,-30.5755018,17.9901157,2024-03-27T05:03:22.080024+00:00
100343,100463,local_municipality,NC452,municipal_code,Ga-Segonyana,,,,,,,,,,,,,-27.5909190,23.4255815,2024-03-27T05:03:22.019367+00:00
100344,,province,ZA-GP,iso_3166,Gauteng,Gauteng,iGauteng,Rhawuti,Gauteng,Gauteng,Kgauteng,Gauteng,Gauteng,Gauteng,Gauteng,,,-26.0242778,27.6960219,2024-03-27T05:03:19.007826+00:00
100345,100912,town,,,Geluksburg,,,,,,,,,,,,3377,-28.5190503,29.3533412,2024-03-27T05:03:20.472730+00:00
100346,101180,town,,,Genadendal,,,,,,,,,,,7234,7234,-34.0412318,19.5575588,2024-03-27T05:03:23.615410+00:00
100347,100259,local_municipality,WC044,municipal_code,George,,,,,,,,,,,,,-33.9287105,22.3981351,2024-03-27T05:03:23.354822+00:00
100348,100269,town,,,Germiston,,,,,,,,,,,1401,1400,-26.2330387,28.1490165,2024-03-27T05:03:19.337151+00:00
100349,100814,district_municipality,DC30,municipal_code,Gert Sibande,,,,,,,,,,,,,-26.6486819,28.8850614,2024-03-27T05:03:21.497489+00:00
100350,101239,town,,,Gingindlovu,,,,,,,,,,,3800,3800,-29.0241580,31.5814283,2024-03-27T05:03:20.644368+00:00
100351,100367,town,,,Giyani,,,,,,,,,,,0826,0826,-23.3102584,30.6899579,2024-03-27T05:03:20.895377+00:00
100352,100294,town,,,Glencoe,,,,,,,,,,,2930,2930,-28.1750818,30.1319473,2024-03-27T05:03:20.328350+00:00
100353,100945,suburb,,,Glenlily,,,,,,,,,,,7500,,-33.9031129,18.5747558,2024-03-27T05:03:23.277588+00:00
100354,100546,suburb,,,Goedgedacht,,,,,,,,,,,9499,,-27.6751784,27.2273243,2024-03-27T05:03:18.425889+00:00
100355,100073,town,,,Goedverwacht,,,,,,,,,,,7323,7323,-32.8623177,18.6825321,2024-03-27T05:03:23.651235+00:00
100356,100130,town,,,Gonubie,,,,,,,,,,,5257,5256,-32.9433764,28.0040498,2024-03-27T05:03:17.596926+00:00
100357,100172,town,,,Goodwood,,,,,,,,,,,7460,7459,-33.9102243,18.5248092,2024-03-27T05:03:23.203922+00:00
100358,100238,town,,,Gouda,,,,,,,,,,,,6821,-33.2972862,19.0351864,2024-03-27T05:03:23.004692+00:00
100359,100349,local_municipality,MP307,municipal_code,Govan Mbeki,,,,,,,,,,,,,-26.4565323,29.0781972,2024-03-27T05:03:21.530081+00:00
100998,100860,city,,,Gqeberha (Port Elizabeth),,,,,,,,,,,6001,6000,-33.8197758,25.3889850,2024-03-27T05:03:18.211405+00:00
100360,100143,town,,,Graaff-Reinet,,,,,,,,,,,6280,6280,-32.2593377,24.5099320,2024-03-27T05:03:17.696671+00:00
100361,100159,town,,,Graafwater,,,,,,,,,,,8120,8120,-32.1553455,18.6028389,2024-03-27T05:03:23.692943+00:00
100362,101180,town,,,Grabouw,,,,,,,,,,,7160,7160,-34.1566479,18.9973274,2024-03-27T05:03:23.619303+00:00
100363,100670,town,,,Grahamstown,,,,,,,,,,,6139,6140,-33.3176215,26.5200536,2024-03-27T05:03:17.842390+00:00
100364,101175,town,,,Graskop,,,,,,,,,,,1270,1270,-24.9377490,30.8369377,2024-03-27T05:03:21.435358+00:00
100365,100051,town,,,Gravelotte,,,,,,,,,,,0895,0895,-23.9513095,30.6121491,2024-03-27T05:03:20.876036+00:00
100366,100799,town,,,Great Brak River,,,,,,,,,,,6525,6525,-34.0455627,22.2101406,2024-03-27T05:03:23.439091+00:00
100367,100791,local_municipality,LIM331,municipal_code,Greater Giyani,,,,,,,,,,,,,-23.3772106,30.6711606,2024-03-27T05:03:20.887952+00:00
100368,101111,local_municipality,KZN433,municipal_code,Greater Kokstad,,,,,,,,,,,,,-30.2735940,29.3366258,2024-03-27T05:03:19.842402+00:00
100369,100791,local_municipality,LIM332,municipal_code,Greater Letaba,,,,,,,,,,,,,-23.5310100,30.1999273,2024-03-27T05:03:20.910725+00:00
100370,100241,local_municipality,NW394,municipal_code,Greater Taung,,,,,,,,,,,,,-27.5572549,24.2030131,2024-03-27T05:03:22.755499+00:00
100371,101095,local_municipality,LIM475,municipal_code,Greater Tubatse,,,,,,,,,,,,,-24.6760765,30.1612168,2024-03-27T05:03:21.021189+00:00
100372,100791,local_municipality,LIM333,municipal_code,Greater Tzaneen,,,,,,,,,,,,,-23.8727995,30.1309171,2024-03-27T05:03:20.923476+00:00
100373,100027,local_municipality,EC123,municipal_code,Great Kei,,,,,,,,,,,,,-32.6645140,27.9207600,2024-03-27T05:03:17.395482+00:00
100374,100228,town,,,Greylingstad,,,,,,,,,,,2415,2415,-26.7482803,28.7565032,2024-03-27T05:03:21.526239+00:00
100375,101180,town,,,Greyton,,,,,,,,,,,7233,7233,-34.0590536,19.6091102,2024-03-27T05:03:23.623356+00:00
100376,101247,town,,,Greytown,,,,,,,,,,,3250,3250,-29.0557980,30.5873597,2024-03-27T05:03:20.381354+00:00
100377,101113,town,,,Griekwastad,,,,,,,,,,,8365,8365,-28.8487569,23.2209125,2024-03-27T05:03:22.309656+00:00
100378,100272,town,,,Groblersdal,,,,,,,,,,,0470,0470,-25.1683677,29.3958059,2024-03-27T05:03:20.990230+00:00
100379,100504,town,,,Groblershoop,,,,,,,,,,,8850,8850,-28.8957422,21.9864824,2024-03-27T05:03:22.476240+00:00
100380,100504,town,,,Grootdrink,,,,,,,,,,,,8822,-28.5619834,21.7525543,2024-03-27T05:03:22.479973+00:00
100381,100736,town,,,Gutshwa,,,,,,,,,,,1247,1247,-25.2663642,31.2007609,2024-03-27T05:03:21.364845+00:00
100382,100347,town,,,Haarlem,,,,,,,,,,,,6467,-33.7359151,23.3310119,2024-03-27T05:03:23.359987+00:00
100383,100372,town,,,Haenertsburg,,,,,,,,,,,,0730,-23.9448928,29.9408879,2024-03-27T05:03:20.928438+00:00
100384,100373,town,,,Haga Haga,,,,,,,,,,,,5272,-32.7622274,28.2528681,2024-03-27T05:03:17.404417+00:00
100385,100874,town,,,Hamburg,,,,,,,,,,,5641,5641,-33.2911535,27.4541385,2024-03-27T05:03:17.490712+00:00
100386,100175,town,,,Hammanskraal,,,,,,,,,,,0407,0400,-25.4119145,28.2507877,2024-03-27T05:03:19.195390+00:00
100387,100541,town,,,Hankey,,,,,,,,,,,6350,6350,-33.8321278,24.8572145,2024-03-27T05:03:17.743278+00:00
100388,100292,town,,,Hanover,,,,,,,,,,,7005,7005,-31.0679791,24.4436939,2024-03-27T05:03:22.247347+00:00
100389,100847,local_municipality,NC065,municipal_code,Hantam,,,,,,,,,,,,,-31.1671537,19.4973454,2024-03-27T05:03:22.053764+00:00
100390,101246,town,,,Harding,,,,,,,,,,,4680,4680,-30.5765751,29.8871934,2024-03-27T05:03:20.102353+00:00
100391,100683,town,,,Harrismith,,,,,,,,,,,9880,9880,-28.2746523,29.1187771,2024-03-27T05:03:18.750210+00:00
100392,100720,town,,,Harry Gwala Park,,,,,,,,,,,4730,,-30.3242171,28.7832816,2024-03-27T05:03:17.318518+00:00
100393,101070,town,,,Hartebeesfontein,,,,,,,,,,,0250,0250,-26.7669944,26.4214077,2024-03-27T05:03:22.625145+00:00
100394,100799,town,,,Hartenbos,,,,,,,,,,,6520,6520,-34.1247836,22.0969348,2024-03-27T05:03:23.443050+00:00
100395,100973,town,,,Hartswater,,,,,,,,,,,8570,8570,-27.7522169,24.7935414,2024-03-27T05:03:21.954026+00:00
100396,100202,town,,,Hattingspruit,,,,,,,,,,,,3081,-28.0794001,30.1272262,2024-03-27T05:03:19.587446+00:00
100397,100936,town,,,Hawston,,,,,,,,,,,7202,7202,-34.3846754,19.1315660,2024-03-27T05:03:23.542189+00:00
100398,100736,town,,,Hazyview,,,,,,,,,,,1242,1242,-25.0421592,31.1334133,2024-03-27T05:03:21.368691+00:00
100399,100882,town,,,Hectorspruit,,,,,,,,,,,,1330,-25.4405857,31.6786656,2024-03-27T05:03:21.414640+00:00
100400,100875,town,,,Heilbron,,,,,,,,,,,9650,9650,-27.2732241,27.9729920,2024-03-27T05:03:18.446428+00:00
100401,101144,town,,,Hendrina,,,,,,,,,,,1095,1095,-26.1470120,29.7236500,2024-03-27T05:03:21.816206+00:00
100402,100722,town,,,Hennenman,,,,,,,,,,,9445,9445,-27.9765122,27.0220399,2024-03-27T05:03:18.532561+00:00
100403,100799,town,,,Herbertsdale,,,,,,,,,,,,6505,-34.0170594,21.7639193,2024-03-27T05:03:23.446716+00:00
100404,100936,town,,,Hermanus,,,,,,,,,,,7200,7200,-34.4140339,19.2473521,2024-03-27T05:03:23.548786+00:00
100405,101097,town,,,Herschel,,,,,,,,,,,9756,9756,-30.6147518,27.1594005,2024-03-27T05:03:18.165637+00:00
100406,101199,town,,,Hertzogville,,,,,,,,,,,9482,9482,-28.1252124,25.4969670,2024-03-27T05:03:18.627234+00:00
100407,100259,local_municipality,WC042,municipal_code,Hessequa,,,,,,,,,,,,,-34.1014992,20.9496227,2024-03-27T05:03:23.371476+00:00
100408,100409,town,,,Hibberdene,,,,,,,,,,,4220,4220,-30.5720553,30.5642656,2024-03-27T05:03:19.963684+00:00
100409,101224,local_municipality,KZN216,municipal_code,Hibiscus Coast,,,,,,,,,,,,,-30.8162838,30.2871894,2024-03-27T05:03:19.950475+00:00
100410,100822,town,,,Hilton,,,,,,,,,,,3201,3245,-29.5571966,30.2844631,2024-03-27T05:03:20.169138+00:00
100411,100565,town,,,Himeville,,,,,,,,,,,,3256,-29.7485896,29.5095267,2024-03-27T05:03:19.891907+00:00
100412,100281,town,,,Hlalanikahle,,,,,,,,,,,1039,1045,-25.8420135,29.1150618,2024-03-27T05:03:17.937979+00:00
